text,label,timestamp,username,device,likes,retweets,replies
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Bug Report,23/01/2024 16:40,@user_5049,Android,170,23,20
Loading time increased significantly after the last update. Feels super sluggish now 😕,Performance Issue,3/01/2024 21:01,@user_9519,iPhone,199,34,20
Can someone explain how to use OAuth for third-party API integrations?,Discussion,6/01/2024 5:45,@user_7171,iPhone,12,5,23
The app's search function is broken. It doesn't return relevant results anymore.,Feedback,28/01/2024 23:37,@user_3252,Android,173,48,5
The new AI recommendations are completely off. They used to be much better!,Bug Report,29/01/2024 6:55,@user_1221,Android,233,41,29
The UI feels laggy after the latest update. Animations take forever to load.,Feature Request,19/01/2024 8:38,@user_6221,Web,118,16,8
Why was the live chat feature removed? That was the best part of the app!,Feedback,18/01/2024 19:47,@user_1752,Web,43,16,13
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Security Issue,12/01/2024 3:25,@user_9413,Android,179,10,29
Can we get an option to auto-delete old messages after 30 days?,Feature Request,29/01/2024 11:57,@user_2022,Android,36,7,25
Multi-account login would be a game-changer. Any plans to add this?,Security Issue,17/01/2024 12:37,@user_1220,Android,252,7,8
"Dark mode is great, but can we get an option to schedule it automatically?",Feature Request,16/01/2024 22:41,@user_2905,Android,142,48,5
The new API documentation is so much better! Really easy to understand.,Security Issue,2/01/2024 21:16,@user_3897,Android,92,19,28
The new update is fantastic! The app runs so much smoother now. Great job!,Feedback,23/01/2024 1:46,@user_2147,iPhone,158,29,19
Loading time increased significantly after the last update. Feels super sluggish now 😕,Security Issue,13/01/2024 10:26,@user_7519,Web,48,43,4
Multi-account login would be a game-changer. Any plans to add this?,Bug Report,28/01/2024 20:54,@user_4278,Web,273,40,17
The app crashes on Android 11 when I open settings. Anyone else facing this?,Performance Issue,15/01/2024 13:25,@user_1437,Android,151,8,8
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Feedback,23/01/2024 23:18,@user_6673,Web,229,14,10
Is there a way to export my chat history? I need to keep a record of my conversations.,Performance Issue,17/01/2024 19:31,@user_2369,iPhone,186,8,30
The new API documentation is so much better! Really easy to understand.,Feature Request,13/01/2024 19:55,@user_9056,iPhone,296,40,11
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Question,19/01/2024 2:28,@user_1846,Android,80,17,13
I love the new offline mode! Works flawlessly even with large files. 🔥,Bug Report,28/01/2024 17:16,@user_6297,Android,205,8,14
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Security Issue,15/01/2024 16:38,@user_8112,Android,38,15,16
Has anyone tested the latest beta? Is it worth updating?,Feature Request,20/01/2024 12:56,@user_2219,Web,121,45,19
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Bug Report,14/01/2024 10:29,@user_9363,Android,260,35,15
Great update! The new UI is much smoother. Well done team! 🎉,Discussion,8/01/2024 7:42,@user_7464,iPhone,97,29,9
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Performance Issue,10/01/2024 13:05,@user_9314,Web,94,40,28
How do I enable end-to-end encryption for my messages?,Security Issue,21/01/2024 10:50,@user_7062,Web,294,40,26
Can we get an option to auto-delete old messages after 30 days?,Performance Issue,25/01/2024 12:47,@user_6333,Android,190,34,8
"Dark mode is great, but can we get an option to schedule it automatically?",Discussion,19/01/2024 0:18,@user_1051,Web,37,14,23
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Performance Issue,25/01/2024 17:49,@user_4994,iPhone,51,48,11
Why does the app log me out randomly? It's really annoying.,Feature Request,18/01/2024 6:23,@user_1334,Android,162,14,17
Can someone explain how to use OAuth for third-party API integrations?,Security Issue,13/01/2024 18:45,@user_9696,iPhone,204,35,21
The app keeps asking me to log in every time I open it. Super annoying.,Feature Request,9/01/2024 20:24,@user_6205,Web,48,14,17
Can someone explain how to set up a webhook for real-time notifications?,Bug Report,10/01/2024 2:01,@user_7470,iPhone,294,21,20
The app crashes every time I try to upload a photo. Anyone else having this issue?,Discussion,27/01/2024 0:48,@user_1810,Web,73,46,22
How do I enable end-to-end encryption for my messages?,Discussion,27/01/2024 3:05,@user_6041,Android,88,10,26
The app keeps asking me to log in every time I open it. Super annoying.,Question,27/01/2024 7:21,@user_5639,Web,223,28,20
The app crashes every time I try to upload a photo. Anyone else having this issue?,Question,28/01/2024 5:25,@user_5849,Android,56,15,17
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Performance Issue,24/01/2024 2:58,@user_7784,iPhone,73,25,17
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Question,4/01/2024 12:49,@user_5895,Android,57,42,17
Why does the app log me out randomly? It's really annoying.,Discussion,12/01/2024 11:19,@user_3060,Web,26,11,21
The new voice assistant is way too slow. Takes ages to process commands.,Question,23/01/2024 0:46,@user_9073,iPhone,197,45,16
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Question,29/01/2024 17:18,@user_6969,Android,285,46,16
The new AI recommendations are completely off. They used to be much better!,Performance Issue,25/01/2024 7:24,@user_4396,Android,273,21,26
The app's search function is broken. It doesn't return relevant results anymore.,Discussion,9/01/2024 3:44,@user_6546,Web,21,37,5
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Feedback,3/01/2024 14:50,@user_7089,iPhone,219,23,12
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Question,24/01/2024 8:38,@user_5275,Web,272,41,6
Why does the app log me out randomly? It's really annoying.,Feedback,8/01/2024 1:48,@user_3810,iPhone,107,6,3
Multi-account login would be a game-changer. Any plans to add this?,Feedback,22/01/2024 23:04,@user_5652,iPhone,146,24,3
Can we get an option to auto-delete old messages after 30 days?,Security Issue,19/01/2024 16:37,@user_8618,Android,206,30,9
Can we get a feature to customize notification sounds? It would be super helpful!,Bug Report,5/01/2024 17:12,@user_8104,iPhone,257,15,28
The search function is broken. It doesn’t return relevant results anymore.,Security Issue,22/01/2024 3:36,@user_1505,Android,157,15,17
Does anyone know how to set up a webhook for real-time notifications?,Discussion,19/01/2024 8:10,@user_3571,Android,296,13,25
The UI feels laggy after the latest update. Animations take forever to load.,Feature Request,25/01/2024 12:04,@user_6172,Android,189,10,12
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Feature Request,18/01/2024 21:18,@user_1290,Web,109,9,4
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feature Request,6/01/2024 22:38,@user_9841,Android,269,17,4
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Bug Report,2/01/2024 16:26,@user_4807,Android,283,49,9
Loading time increased significantly after the last update. Feels super sluggish now 😕,Feedback,23/01/2024 21:59,@user_7240,iPhone,56,14,13
Why does the app log me out randomly? It's really annoying.,Bug Report,12/01/2024 19:54,@user_2332,Android,253,31,30
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Performance Issue,10/01/2024 0:03,@user_2344,Web,283,34,7
Can we get a feature to customize notification sounds? It would be super helpful!,Feature Request,17/01/2024 11:54,@user_1192,iPhone,10,13,14
Multi-device support would be a game-changer. Any plans to implement it?,Feedback,28/01/2024 20:39,@user_1694,Web,290,8,26
Multi-account login would be a game-changer. Any plans to add this?,Performance Issue,17/01/2024 15:48,@user_3777,Web,77,12,19
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Feature Request,15/01/2024 11:32,@user_7395,iPhone,228,34,20
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Feature Request,16/01/2024 17:26,@user_1867,Android,239,35,20
The app crashes on Android 11 when I open settings. Anyone else facing this?,Bug Report,19/01/2024 0:27,@user_3123,iPhone,294,44,24
Great update! The new UI is much smoother. Well done team! 🎉,Feature Request,14/01/2024 8:35,@user_7818,Android,286,26,30
The new AI recommendations are completely off. They used to be much better!,Bug Report,1/01/2024 22:49,@user_2851,iPhone,215,47,26
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Feature Request,6/01/2024 0:41,@user_7769,Web,81,18,19
How do I enable 2FA for my account? I can't find the option in settings.,Feedback,11/01/2024 16:17,@user_5921,Web,130,28,14
Has anyone tested the latest beta? Is it worth updating?,Feedback,10/01/2024 23:28,@user_5958,iPhone,245,18,3
The app crashes every time I try to upload a photo. Anyone else having this issue?,Feature Request,3/01/2024 5:51,@user_9618,Web,58,18,20
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Question,7/01/2024 22:05,@user_8816,Android,103,28,19
Can someone explain the difference between WebSockets and long polling?,Question,9/01/2024 3:56,@user_6959,iPhone,157,25,18
The UI feels laggy after the latest update. Animations take forever to load.,Bug Report,1/01/2024 20:46,@user_4170,iPhone,142,48,27
"Dark mode is great, but can we get an option to schedule it automatically?",Bug Report,10/01/2024 2:47,@user_8919,Web,268,47,4
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Performance Issue,29/01/2024 6:32,@user_5481,Web,12,47,23
The app crashes on Android 11 when I open settings. Anyone else facing this?,Discussion,3/01/2024 9:51,@user_4885,Web,26,47,15
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Security Issue,20/01/2024 22:43,@user_7986,iPhone,85,14,13
Why was the live chat feature removed? That was the best part of the app!,Feature Request,18/01/2024 0:14,@user_2291,Android,171,34,16
Is there a way to export my chat history? I need to keep a record of my conversations.,Feature Request,1/01/2024 15:57,@user_7449,Android,101,24,12
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Discussion,13/01/2024 10:35,@user_1437,Android,145,49,9
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Discussion,18/01/2024 17:44,@user_5401,Web,64,49,29
The new API documentation is so much better! Really easy to understand.,Performance Issue,7/01/2024 14:25,@user_2054,iPhone,230,14,4
The search function is broken. It doesn’t return relevant results anymore.,Performance Issue,21/01/2024 7:17,@user_7412,iPhone,75,31,16
"Dark mode is great, but can we get an option to schedule it automatically?",Discussion,4/01/2024 11:38,@user_4630,Web,145,5,8
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Performance Issue,15/01/2024 12:06,@user_3514,Web,276,50,16
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feedback,29/01/2024 22:42,@user_8398,Web,248,11,28
Why was the live chat feature removed? That was the best part of the app!,Security Issue,10/01/2024 21:18,@user_2033,iPhone,232,47,17
Can we get a feature to customize notification sounds? It would be super helpful!,Bug Report,30/01/2024 11:11,@user_5760,iPhone,33,44,17
Why does the app log me out randomly? It's really annoying.,Discussion,22/01/2024 11:10,@user_9422,Web,28,30,16
How do I enable 2FA for my account? I can't find the option in settings.,Discussion,26/01/2024 5:17,@user_7989,iPhone,119,16,5
Is there a way to export my chat history? I need to keep a record of my conversations.,Discussion,6/01/2024 9:37,@user_9101,Web,50,36,12
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Security Issue,17/01/2024 23:42,@user_3875,Android,87,35,17
Multi-account login would be a game-changer. Any plans to add this?,Security Issue,2/01/2024 4:47,@user_3339,iPhone,215,13,21
